tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
27710,hour:2016-12-30-0,12,59910278752,68724326401,35162,420370
27711,hour:2016-12-30-1,12,47645038475,68724326401,35162,420370
27712,hour:2016-12-30-10,12,33795147414,68724326401,35162,420370
27713,hour:2016-12-30-11,12,26677628541,68724326401,35162,420370
27714,hour:2016-12-30-12,12,56654532219,68724326401,35162,420370
27715,hour:2016-12-30-13,12,18595496062,68724326401,35162,420370
27716,hour:2016-12-30-14,12,55615619915,68724326401,35162,420370
27717,hour:2016-12-30-15,12,45256223140,68724326401,35162,420370
27718,hour:2016-12-30-16,12,34387217321,68724326401,35162,420370
27719,hour:2016-12-30-17,12,62069558878,68724326401,35162,420370
27720,hour:2016-12-30-18,12,57144329628,68724326401,35162,420370
27721,hour:2016-12-30-19,12,16960312902,68724326401,35162,420370
27722,hour:2016-12-30-2,12,55475955147,68724326401,35162,420370
27723,hour:2016-12-30-20,12,31603887936,68724326401,35162,420370
27724,hour:2016-12-30-21,12,66606754560,68724326401,35162,420370
27725,hour:2016-12-30-22,12,31262536127,68724326401,35162,420370
27726,hour:2016-12-30-23,12,28181978719,68724326401,35162,420370
27727,hour:2016-12-30-3,12,15802789862,68724326401,35162,420370
27728,hour:2016-12-30-4,12,24932218022,68724326401,35162,420370
27729,hour:2016-12-30-5,12,53546797611,68724326401,35162,420370
27730,hour:2016-12-30-6,12,65943925846,68724326401,35162,420370
27731,hour:2016-12-30-7,12,64364978812,68724326401,35162,420370
27732,hour:2016-12-30-8,12,51744127055,68724326401,35162,420370
27733,hour:2016-12-30-9,12,20414460004,68724326401,35162,420370
27734,hour:2016-12-31-0,12,15997994910,68724326401,35162,420370
27735,hour:2016-12-31-1,12,57382906211,68724326401,35162,420370
27736,hour:2016-12-31-10,12,33599827821,68724326401,35162,420370
27737,hour:2016-12-31-11,12,43446957743,68724326401,35162,420370
27738,hour:2016-12-31-12,12,40542816381,68724326401,35162,420370
27739,hour:2016-12-31-13,12,60942999370,68724326401,35162,420370
27740,hour:2016-12-31-14,12,41535885228,68724326401,35162,420370
27741,hour:2016-12-31-15,12,16826784444,68724326401,35162,420370
27742,hour:2016-12-31-16,12,14677000138,68724326401,35162,420370
27743,hour:2016-12-31-17,12,35191787209,68724326401,35162,420370
27744,hour:2016-12-31-18,12,65626935533,68724326401,35162,420370
27745,hour:2016-12-31-19,12,18565662497,68724326401,35162,420370
27746,hour:2016-12-31-2,12,41475626123,68724326401,35162,420370
27747,hour:2016-12-31-20,12,7018622254,68724326401,35162,420370
27748,hour:2016-12-31-21,12,22689675845,68724326401,35162,420370
27749,hour:2016-12-31-22,12,64173386284,68724326401,35162,420370
27750,hour:2016-12-31-23,12,27008210580,68724326401,35162,420370
27751,hour:2016-12-31-3,12,4226078541,68724326401,35162,420370
27752,hour:2016-12-31-4,12,66565570846,68724326401,35162,420370
27753,hour:2016-12-31-5,12,12607105856,68724326401,35162,420370
27754,hour:2016-12-31-6,12,24466334777,68724326401,35162,420370
27755,hour:2016-12-31-7,12,9920010857,68724326401,35162,420370
27756,hour:2016-12-31-8,12,6651086182,68724326401,35162,420370
27757,hour:2016-12-31-9,12,32569332726,68724326401,35162,420370
27758,hour:2016-12-4-0,12,23592076537,68724326401,35162,420370
27759,hour:2016-12-4-1,12,49706285538,68724326401,35162,420370
27760,hour:2016-12-4-10,12,406651705,68724326401,35162,420370
27761,hour:2016-12-4-11,12,32893462377,68724326401,35162,420370
27762,hour:2016-12-4-12,12,43283722151,68724326401,35162,420370
27763,hour:2016-12-4-13,12,63387386755,68724326401,35162,420370
27764,hour:2016-12-4-14,12,7273728739,68724326401,35162,420370
27765,hour:2016-12-4-15,12,51110750876,68724326401,35162,420370
27766,hour:2016-12-4-16,12,40026066814,68724326401,35162,420370
27767,hour:2016-12-4-17,12,57330777347,68724326401,35162,420370
27768,hour:2016-12-4-18,12,13165273827,68724326401,35162,420370
27769,hour:2016-12-4-19,12,39110321717,68724326401,35162,420370
27770,hour:2016-12-4-2,12,15183636396,68724326401,35162,420370
27771,hour:2016-12-4-20,12,6438884222,68724326401,35162,420370
27772,hour:2016-12-4-21,12,18857740990,68724326401,35162,420370
27773,hour:2016-12-4-22,12,49842931709,68724326401,35162,420370
27774,hour:2016-12-4-23,12,18633528121,68724326401,35162,420370
27775,hour:2016-12-4-3,12,21317953362,68724326401,35162,420370
27776,hour:2016-12-4-4,12,47535292943,68724326401,35162,420370
27777,hour:2016-12-4-5,12,20914528276,68724326401,35162,420370
27778,hour:2016-12-4-6,12,39364265355,68724326401,35162,420370
27779,hour:2016-12-4-7,12,40405096750,68724326401,35162,420370
27780,hour:2016-12-4-8,12,34680974263,68724326401,35162,420370
27781,hour:2016-12-4-9,12,58279345459,68724326401,35162,420370
27782,hour:2016-12-5-0,12,21742162481,68724326401,35162,420370
27783,hour:2016-12-5-1,12,38115544540,68724326401,35162,420370
27784,hour:2016-12-5-10,12,47253783006,68724326401,35162,420370
27785,hour:2016-12-5-11,12,64413739809,68724326401,35162,420370
27786,hour:2016-12-5-12,12,47060347994,68724326401,35162,420370
27787,hour:2016-12-5-13,12,41512069942,68724326401,35162,420370
27788,hour:2016-12-5-14,12,65433242664,68724326401,35162,420370
27789,hour:2016-12-5-15,12,48942162257,68724326401,35162,420370
27790,hour:2016-12-5-16,12,61486197225,68724326401,35162,420370
27791,hour:2016-12-5-17,12,60886185219,68724326401,35162,420370
27792,hour:2016-12-5-18,12,43079525367,68724326401,35162,420370
27793,hour:2016-12-5-19,12,38952710756,68724326401,35162,420370
27794,hour:2016-12-5-2,12,11254037430,68724326401,35162,420370
27795,hour:2016-12-5-20,12,57447542285,68724326401,35162,420370
27796,hour:2016-12-5-21,12,45848100145,68724326401,35162,420370
27797,hour:2016-12-5-22,12,16601759097,68724326401,35162,420370
27798,hour:2016-12-5-23,12,28172267331,68724326401,35162,420370
27799,hour:2016-12-5-3,12,21656493915,68724326401,35162,420370
27800,hour:2016-12-5-4,12,39310397413,68724326401,35162,420370
27801,hour:2016-12-5-5,12,7217516742,68724326401,35162,420370
27802,hour:2016-12-5-6,12,21049031547,68724326401,35162,420370
27803,hour:2016-12-5-7,12,52962715072,68724326401,35162,420370
27804,hour:2016-12-5-8,12,54420818347,68724326401,35162,420370
27805,hour:2016-12-5-9,12,54824012277,68724326401,35162,420370
27806,hour:2016-12-6-0,12,21267478979,68724326401,35162,420370
27807,hour:2016-12-6-1,12,56053341255,68724326401,35162,420370
27808,hour:2016-12-6-10,12,47103331387,68724326401,35162,420370
27809,hour:2016-12-6-11,12,45715302161,68724326401,35162,420370
27810,hour:2016-12-6-12,12,65515565790,68724326401,35162,420370
27811,hour:2016-12-6-13,12,67337741296,68724326401,35162,420370
27812,hour:2016-12-6-14,12,19722201231,68724326401,35162,420370
27813,hour:2016-12-6-15,12,65809783564,68724326401,35162,420370
27814,hour:2016-12-6-16,12,66525042812,68724326401,35162,420370
27815,hour:2016-12-6-17,12,32656949346,68724326401,35162,420370
27816,hour:2016-12-6-18,12,60288773237,68724326401,35162,420370
27817,hour:2016-12-6-19,12,21372608606,68724326401,35162,420370
27818,hour:2016-12-6-2,12,20120089873,68724326401,35162,420370
27819,hour:2016-12-6-20,12,65613137697,68724326401,35162,420370
27820,hour:2016-12-6-21,12,67076401695,68724326401,35162,420370
27821,hour:2016-12-6-22,12,35324434606,68724326401,35162,420370
27822,hour:2016-12-6-23,12,22732048446,68724326401,35162,420370
27823,hour:2016-12-6-3,12,21574109852,68724326401,35162,420370
27824,hour:2016-12-6-4,12,18454904058,68724326401,35162,420370
27825,hour:2016-12-6-5,12,55012976629,68724326401,35162,420370
27826,hour:2016-12-6-6,12,30422547355,68724326401,35162,420370
27827,hour:2016-12-6-7,12,39734252518,68724326401,35162,420370
27828,hour:2016-12-6-8,12,35116240272,68724326401,35162,420370
27829,hour:2016-12-6-9,12,34080225909,68724326401,35162,420370
27830,hour:2016-12-7-0,12,28048029597,68724326401,35162,420370
27831,hour:2016-12-7-1,12,44566189859,68724326401,35162,420370
27832,hour:2016-12-7-10,12,57977188800,68724326401,35162,420370
27833,hour:2016-12-7-11,12,19660834441,68724326401,35162,420370
27834,hour:2016-12-7-12,12,33816481592,68724326401,35162,420370
27835,hour:2016-12-7-13,12,40801688208,68724326401,35162,420370
27836,hour:2016-12-7-14,12,28615415416,68724326401,35162,420370
27837,hour:2016-12-7-15,12,66908774406,68724326401,35162,420370
27838,hour:2016-12-7-16,12,39693636959,68724326401,35162,420370
27839,hour:2016-12-7-17,12,6872328309,68724326401,35162,420370
27840,hour:2016-12-7-18,12,25233673407,68724326401,35162,420370
27841,hour:2016-12-7-19,12,67187487068,68724326401,35162,420370
27842,hour:2016-12-7-2,12,41801670435,68724326401,35162,420370
27843,hour:2016-12-7-20,12,10052494854,68724326401,35162,420370
27844,hour:2016-12-7-21,12,34723289433,68724326401,35162,420370
27845,hour:2016-12-7-22,12,46217970177,68724326401,35162,420370
27846,hour:2016-12-7-23,12,33984796503,68724326401,35162,420370
27847,hour:2016-12-7-3,12,40696017244,68724326401,35162,420370
27848,hour:2016-12-7-4,12,53092632279,68724326401,35162,420370
27849,hour:2016-12-7-5,12,19318578730,68724326401,35162,420370
27850,hour:2016-12-7-6,12,41904377717,68724326401,35162,420370
27851,hour:2016-12-7-7,12,57374844375,68724326401,35162,420370
27852,hour:2016-12-7-8,12,49150992062,68724326401,35162,420370
27853,hour:2016-12-7-9,12,62692087655,68724326401,35162,420370
27854,hour:2016-12-8-0,12,55860764034,68724326401,35162,420370
27855,hour:2016-12-8-1,12,40118351618,68724326401,35162,420370
27856,hour:2016-12-8-10,12,41441580464,68724326401,35162,420370
27857,hour:2016-12-8-11,12,30300714960,68724326401,35162,420370
27858,hour:2016-12-8-12,12,41398197756,68724326401,35162,420370
27859,hour:2016-12-8-13,12,20237023404,68724326401,35162,420370
27860,hour:2016-12-8-14,12,27303976304,68724326401,35162,420370
27861,hour:2016-12-8-15,12,67961458525,68724326401,35162,420370
27862,hour:2016-12-8-16,12,7741230134,68724326401,35162,420370
27863,hour:2016-12-8-17,12,1449615261,68724326401,35162,420370
27864,hour:2016-12-8-18,12,13329582258,68724326401,35162,420370
27865,hour:2016-12-8-19,12,7103862771,68724326401,35162,420370
27866,hour:2016-12-8-2,12,62495589985,68724326401,35162,420370
27867,hour:2016-12-8-20,12,7987899281,68724326401,35162,420370
27868,hour:2016-12-8-21,12,44154015424,68724326401,35162,420370
27869,hour:2016-12-8-22,12,23707677347,68724326401,35162,420370
27870,hour:2016-12-8-23,12,10165636599,68724326401,35162,420370
27871,hour:2016-12-8-3,12,48657443038,68724326401,35162,420370
27872,hour:2016-12-8-4,12,48247587657,68724326401,35162,420370
27873,hour:2016-12-8-5,12,18424616454,68724326401,35162,420370
27874,hour:2016-12-8-6,12,24408087810,68724326401,35162,420370
27875,hour:2016-12-8-7,12,51565779664,68724326401,35162,420370
27876,hour:2016-12-8-8,12,26092554340,68724326401,35162,420370
27877,hour:2016-12-8-9,12,52898667839,68724326401,35162,420370
27878,hour:2016-12-9-0,12,50164361698,68724326401,35162,420370
27879,hour:2016-12-9-1,12,3537596599,68724326401,35162,420370
27880,hour:2016-12-9-10,12,44328471692,68724326401,35162,420370
27881,hour:2016-12-9-11,12,32789380144,68724326401,35162,420370
27882,hour:2016-12-9-12,12,39262478091,68724326401,35162,420370
27883,hour:2016-12-9-13,12,62926048984,68724326401,35162,420370
27884,hour:2016-12-9-14,12,1865523308,68724326401,35162,420370
27885,hour:2016-12-9-15,12,63357625407,68724326401,35162,420370
27886,hour:2016-12-9-16,12,66679401147,68724326401,35162,420370
27887,hour:2016-12-9-17,12,50886256712,68724326401,35162,420370
27888,hour:2016-12-9-18,12,60014705013,68724326401,35162,420370
27889,hour:2016-12-9-19,12,26380292583,68724326401,35162,420370
27890,hour:2016-12-9-2,12,49911970087,68724326401,35162,420370
27891,hour:2016-12-9-20,12,32129157264,68724326401,35162,420370
27892,hour:2016-12-9-21,12,62581147018,68724326401,35162,420370
27893,hour:2016-12-9-22,12,39765524533,68724326401,35162,420370
27894,hour:2016-12-9-23,12,68394734140,68724326401,35162,420370
27895,hour:2016-12-9-3,12,65603418630,68724326401,35162,420370
27896,hour:2016-12-9-4,12,813253813,68724326401,35162,420370
27897,hour:2016-12-9-5,12,17114186251,68724326401,35162,420370
27898,hour:2016-12-9-6,12,38512320029,68724326401,35162,420370
27899,hour:2016-12-9-7,12,65402873234,68724326401,35162,420370
27900,hour:2016-12-9-8,12,61475553124,68724326401,35162,420370
27901,hour:2016-12-9-9,12,7770225291,68724326401,35162,420370
27902,hour:2016-2-1-0,12,15109506487,68724326401,35162,420370
27903,hour:2016-2-1-1,12,60192652988,68724326401,35162,420370
27904,hour:2016-2-1-10,12,60840814682,68724326401,35162,420370
27905,hour:2016-2-1-11,12,8756222548,68724326401,35162,420370
27906,hour:2016-2-1-12,12,25650131956,68724326401,35162,420370
27907,hour:2016-2-1-13,12,31762930041,68724326401,35162,420370
27908,hour:2016-2-1-14,12,19553753495,68724326401,35162,420370
27909,hour:2016-2-1-15,12,41080257706,68724326401,35162,420370
27910,hour:2016-2-1-16,12,60777576486,68724326401,35162,420370
27911,hour:2016-2-1-17,12,46898901493,68724326401,35162,420370
27912,hour:2016-2-1-18,12,23684864043,68724326401,35162,420370
27913,hour:2016-2-1-19,12,18195763159,68724326401,35162,420370
27914,hour:2016-2-1-2,12,63731406249,68724326401,35162,420370
27915,hour:2016-2-1-20,12,25154147500,68724326401,35162,420370
27916,hour:2016-2-1-21,12,55776175621,68724326401,35162,420370
27917,hour:2016-2-1-22,12,34490800974,68724326401,35162,420370
27918,hour:2016-2-1-23,12,7862115812,68724326401,35162,420370
27919,hour:2016-2-1-3,12,61971557050,68724326401,35162,420370
27920,hour:2016-2-1-4,12,61481773843,68724326401,35162,420370
27921,hour:2016-2-1-5,12,7007229818,68724326401,35162,420370
27922,hour:2016-2-1-6,12,389497706,68724326401,35162,420370
27923,hour:2016-2-1-7,12,3412214013,68724326401,35162,420370
27924,hour:2016-2-1-8,12,11574945942,68724326401,35162,420370
27925,hour:2016-2-1-9,12,2438250172,68724326401,35162,420370
27926,hour:2016-2-10-0,12,46834878126,68724326401,35162,420370
27927,hour:2016-2-10-1,12,1193031007,68724326401,35162,420370
27928,hour:2016-2-10-10,12,38005157881,68724326401,35162,420370
27929,hour:2016-2-10-11,12,11089936761,68724326401,35162,420370
27930,hour:2016-2-10-12,12,57624663195,68724326401,35162,420370
27931,hour:2016-2-10-13,12,63460711126,68724326401,35162,420370
27932,hour:2016-2-10-14,12,67561523325,68724326401,35162,420370
27933,hour:2016-2-10-15,12,52925956271,68724326401,35162,420370
27934,hour:2016-2-10-16,12,11611048809,68724326401,35162,420370
27935,hour:2016-2-10-17,12,15963684003,68724326401,35162,420370
27936,hour:2016-2-10-18,12,6002294570,68724326401,35162,420370
27937,hour:2016-2-10-19,12,9635490878,68724326401,35162,420370
27938,hour:2016-2-10-2,12,14805980131,68724326401,35162,420370
27939,hour:2016-2-10-20,12,28615129718,68724326401,35162,420370
27940,hour:2016-2-10-21,12,5444923761,68724326401,35162,420370
27941,hour:2016-2-10-22,12,39602264954,68724326401,35162,420370
27942,hour:2016-2-10-23,12,40058949893,68724326401,35162,420370
27943,hour:2016-2-10-3,12,36039632721,68724326401,35162,420370
27944,hour:2016-2-10-4,12,17026604629,68724326401,35162,420370
27945,hour:2016-2-10-5,12,55576367645,68724326401,35162,420370
27946,hour:2016-2-10-6,12,17281139761,68724326401,35162,420370
27947,hour:2016-2-10-7,12,14871217576,68724326401,35162,420370
27948,hour:2016-2-10-8,12,38843318618,68724326401,35162,420370
27949,hour:2016-2-10-9,12,57340411651,68724326401,35162,420370
27950,hour:2016-2-11-0,12,45765487957,68724326401,35162,420370
27951,hour:2016-2-11-1,12,27763258628,68724326401,35162,420370
27952,hour:2016-2-11-10,12,62730538282,68724326401,35162,420370
27953,hour:2016-2-11-11,12,6520703930,68724326401,35162,420370
27954,hour:2016-2-11-12,12,27368911297,68724326401,35162,420370
27955,hour:2016-2-11-13,12,50092735182,68724326401,35162,420370
27956,hour:2016-2-11-14,12,65472187769,68724326401,35162,420370
27957,hour:2016-2-11-15,12,34177653756,68724326401,35162,420370
27958,hour:2016-2-11-16,12,29588694797,68724326401,35162,420370
27959,hour:2016-2-11-17,12,24614876707,68724326401,35162,420370
27960,hour:2016-2-11-18,12,64556253852,68724326401,35162,420370
27961,hour:2016-2-11-19,12,39532245579,68724326401,35162,420370
27962,hour:2016-2-11-2,12,10144195511,68724326401,35162,420370
27963,hour:2016-2-11-20,12,52721597116,68724326401,35162,420370
27964,hour:2016-2-11-21,12,32026392311,68724326401,35162,420370
27965,hour:2016-2-11-22,12,31633976324,68724326401,35162,420370
27966,hour:2016-2-11-23,12,44671371751,68724326401,35162,420370
27967,hour:2016-2-11-3,12,13830977297,68724326401,35162,420370
27968,hour:2016-2-11-4,12,2957378832,68724326401,35162,420370
27969,hour:2016-2-11-5,12,12165889612,68724326401,35162,420370
27970,hour:2016-2-11-6,12,46391961330,68724326401,35162,420370
27971,hour:2016-2-11-7,12,42982326188,68724326401,35162,420370
27972,hour:2016-2-11-8,12,12066667774,68724326401,35162,420370
27973,hour:2016-2-11-9,12,875369191,68724326401,35162,420370
27974,hour:2016-2-12-0,12,53400413669,68724326401,35162,420370
27975,hour:2016-2-12-1,12,11564340169,68724326401,35162,420370
27976,hour:2016-2-12-10,12,58616268279,68724326401,35162,420370
27977,hour:2016-2-12-11,12,10657374587,68724326401,35162,420370
27978,hour:2016-2-12-12,12,38763099774,68724326401,35162,420370
27979,hour:2016-2-12-13,12,37425512908,68724326401,35162,420370
27980,hour:2016-2-12-14,12,31021940812,68724326401,35162,420370
27981,hour:2016-2-12-15,12,47388575428,68724326401,35162,420370
27982,hour:2016-2-12-16,12,12467144899,68724326401,35162,420370
27983,hour:2016-2-12-17,12,62542146308,68724326401,35162,420370
27984,hour:2016-2-12-18,12,39639999427,68724326401,35162,420370
27985,hour:2016-2-12-19,12,39360546650,68724326401,35162,420370
27986,hour:2016-2-12-2,12,41196178568,68724326401,35162,420370
27987,hour:2016-2-12-20,12,21636819663,68724326401,35162,420370
27988,hour:2016-2-12-21,12,43367209274,68724326401,35162,420370
27989,hour:2016-2-12-22,12,61715775714,68724326401,35162,420370
27990,hour:2016-2-12-23,12,21660833911,68724326401,35162,420370
27991,hour:2016-2-12-3,12,13235206875,68724326401,35162,420370
27992,hour:2016-2-12-4,12,12730163316,68724326401,35162,420370
27993,hour:2016-2-12-5,12,11354306501,68724326401,35162,420370
27994,hour:2016-2-12-6,12,31671279221,68724326401,35162,420370
27995,hour:2016-2-12-7,12,65122921070,68724326401,35162,420370
27996,hour:2016-2-12-8,12,47813873328,68724326401,35162,420370
27997,hour:2016-2-12-9,12,17070343560,68724326401,35162,420370
27998,hour:2016-2-13-0,12,17519057422,68724326401,35162,420370
27999,hour:2016-2-13-1,12,1345171718,68724326401,35162,420370
28000,hour:2016-2-13-10,12,64205117804,68724326401,35162,420370
28001,hour:2016-2-13-11,12,57907997117,68724326401,35162,420370
28002,hour:2016-2-13-12,12,31017680311,68724326401,35162,420370
28003,hour:2016-2-13-13,12,27091477652,68724326401,35162,420370
28004,hour:2016-2-13-14,12,44638500998,68724326401,35162,420370
28005,hour:2016-2-13-15,12,12756914731,68724326401,35162,420370
28006,hour:2016-2-13-16,12,20896570458,68724326401,35162,420370
28007,hour:2016-2-13-17,12,3543750098,68724326401,35162,420370
28008,hour:2016-2-13-18,12,26867108468,68724326401,35162,420370
28009,hour:2016-2-13-19,12,37993772777,68724326401,35162,420370
28010,hour:2016-2-13-2,12,25233120643,68724326401,35162,420370
28011,hour:2016-2-13-20,12,35010837267,68724326401,35162,420370
28012,hour:2016-2-13-21,12,16782260960,68724326401,35162,420370
28013,hour:2016-2-13-22,12,13854492057,68724326401,35162,420370
28014,hour:2016-2-13-23,12,51911920570,68724326401,35162,420370
28015,hour:2016-2-13-3,12,30497666442,68724326401,35162,420370
28016,hour:2016-2-13-4,12,51491758104,68724326401,35162,420370
28017,hour:2016-2-13-5,12,15655933853,68724326401,35162,420370
28018,hour:2016-2-13-6,12,20013495448,68724326401,35162,420370
28019,hour:2016-2-13-7,12,6371525021,68724326401,35162,420370
28020,hour:2016-2-13-8,12,7456796187,68724326401,35162,420370
28021,hour:2016-2-13-9,12,68502664431,68724326401,35162,420370
28022,hour:2016-2-14-0,12,64589699554,68724326401,35162,420370
28023,hour:2016-2-14-1,12,29837771250,68724326401,35162,420370
28024,hour:2016-2-14-10,12,43801046074,68724326401,35162,420370
28025,hour:2016-2-14-11,12,59447001712,68724326401,35162,420370
28026,hour:2016-2-14-12,12,52910500166,68724326401,35162,420370
28027,hour:2016-2-14-13,12,8754354204,68724326401,35162,420370
28028,hour:2016-2-14-14,12,63681606700,68724326401,35162,420370
28029,hour:2016-2-14-15,12,18546508362,68724326401,35162,420370
28030,hour:2016-2-14-16,12,21411891293,68724326401,35162,420370
28031,hour:2016-2-14-17,12,4295219787,68724326401,35162,420370
28032,hour:2016-2-14-18,12,55206447701,68724326401,35162,420370
28033,hour:2016-2-14-19,12,51632948923,68724326401,35162,420370
28034,hour:2016-2-14-2,12,33858729868,68724326401,35162,420370
28035,hour:2016-2-14-20,12,17008603110,68724326401,35162,420370
28036,hour:2016-2-14-21,12,22073962026,68724326401,35162,420370
28037,hour:2016-2-14-22,12,36369473908,68724326401,35162,420370
28038,hour:2016-2-14-23,12,45240051285,68724326401,35162,420370
28039,hour:2016-2-14-3,12,53844558984,68724326401,35162,420370
28040,hour:2016-2-14-4,12,30290944820,68724326401,35162,420370
28041,hour:2016-2-14-5,12,53079316210,68724326401,35162,420370
28042,hour:2016-2-14-6,12,8842951427,68724326401,35162,420370
28043,hour:2016-2-14-7,12,49275430257,68724326401,35162,420370
28044,hour:2016-2-14-8,12,46159896140,68724326401,35162,420370
28045,hour:2016-2-14-9,12,46635094987,68724326401,35162,420370
28046,hour:2016-2-15-0,12,60776740833,68724326401,35162,420370
28047,hour:2016-2-15-1,12,40227308995,68724326401,35162,420370
28048,hour:2016-2-15-10,12,50163268382,68724326401,35162,420370
28049,hour:2016-2-15-11,12,55585638648,68724326401,35162,420370
28050,hour:2016-2-15-12,12,34504508776,68724326401,35162,420370
28051,hour:2016-2-15-13,12,48579527461,68724326401,35162,420370
28052,hour:2016-2-15-14,12,19708147516,68724326401,35162,420370
28053,hour:2016-2-15-15,12,30423445691,68724326401,35162,420370
28054,hour:2016-2-15-16,12,4797687571,68724326401,35162,420370
28055,hour:2016-2-15-17,12,41742380871,68724326401,35162,420370
28056,hour:2016-2-15-18,12,57711882847,68724326401,35162,420370
28057,hour:2016-2-15-19,12,45888292468,68724326401,35162,420370
28058,hour:2016-2-15-2,12,9979827469,68724326401,35162,420370
28059,hour:2016-2-15-20,12,44033519436,68724326401,35162,420370
28060,hour:2016-2-15-21,12,50418767955,68724326401,35162,420370
28061,hour:2016-2-15-22,12,21045275848,68724326401,35162,420370
28062,hour:2016-2-15-23,12,9995188404,68724326401,35162,420370
28063,hour:2016-2-15-3,12,6600138761,68724326401,35162,420370
28064,hour:2016-2-15-4,12,4071306726,68724326401,35162,420370
28065,hour:2016-2-15-5,12,49518974278,68724326401,35162,420370
28066,hour:2016-2-15-6,12,45674218864,68724326401,35162,420370
28067,hour:2016-2-15-7,12,64349210926,68724326401,35162,420370
28068,hour:2016-2-15-8,12,53290328653,68724326401,35162,420370
28069,hour:2016-2-15-9,12,25293621754,68724326401,35162,420370
28070,hour:2016-2-16-0,12,43126469750,68724326401,35162,420370
28071,hour:2016-2-16-1,12,30581355200,68724326401,35162,420370
28072,hour:2016-2-16-10,12,21036743978,68724326401,35162,420370
28073,hour:2016-2-16-11,12,44781154075,68724326401,35162,420370
28074,hour:2016-2-16-12,12,22199259644,68724326401,35162,420370
28075,hour:2016-2-16-13,12,40334397826,68724326401,35162,420370
28076,hour:2016-2-16-14,12,925520079,68724326401,35162,420370
28077,hour:2016-2-16-15,12,1869038519,68724326401,35162,420370
28078,hour:2016-2-16-16,12,66554930432,68724326401,35162,420370
28079,hour:2016-2-16-17,12,51702958447,68724326401,35162,420370
28080,hour:2016-2-16-18,12,25231815073,68724326401,35162,420370
28081,hour:2016-2-16-19,12,15008384047,68724326401,35162,420370
28082,hour:2016-2-16-2,12,51266135552,68724326401,35162,420370
28083,hour:2016-2-16-20,12,57409841514,68724326401,35162,420370
28084,hour:2016-2-16-21,12,35655481694,68724326401,35162,420370
28085,hour:2016-2-16-22,12,36633154953,68724326401,35162,420370
28086,hour:2016-2-16-23,12,47622647495,68724326401,35162,420370
28087,hour:2016-2-16-3,12,53472850008,68724326401,35162,420370
28088,hour:2016-2-16-4,12,36512128407,68724326401,35162,420370
28089,hour:2016-2-16-5,12,10691383487,68724326401,35162,420370
28090,hour:2016-2-16-6,12,1156804624,68724326401,35162,420370
28091,hour:2016-2-16-7,12,67798889,68724326401,35162,420370
28092,hour:2016-2-16-8,12,4041355378,68724326401,35162,420370
28093,hour:2016-2-16-9,12,33924046733,68724326401,35162,420370
28094,hour:2016-2-17-0,12,47019527374,68724326401,35162,420370
28095,hour:2016-2-17-1,12,14158323604,68724326401,35162,420370
28096,hour:2016-2-17-10,12,55252448295,68724326401,35162,420370
28097,hour:2016-2-17-11,12,3907999012,68724326401,35162,420370
28098,hour:2016-2-17-12,12,61580405888,68724326401,35162,420370
28099,hour:2016-2-17-13,12,37873437077,68724326401,35162,420370
28100,hour:2016-2-17-14,12,6429356790,68724326401,35162,420370
28101,hour:2016-2-17-15,12,33062106382,68724326401,35162,420370
28102,hour:2016-2-17-16,12,24478711580,68724326401,35162,420370
28103,hour:2016-2-17-17,12,21699594533,68724326401,35162,420370
28104,hour:2016-2-17-18,12,64806878036,68724326401,35162,420370
28105,hour:2016-2-17-19,12,36549990574,68724326401,35162,420370
28106,hour:2016-2-17-2,12,63585883690,68724326401,35162,420370
28107,hour:2016-2-17-20,12,45741023197,68724326401,35162,420370
28108,hour:2016-2-17-21,12,5441267395,68724326401,35162,420370
28109,hour:2016-2-17-22,12,58539152541,68724326401,35162,420370
28110,hour:2016-2-17-23,12,2407958372,68724326401,35162,420370
28111,hour:2016-2-17-3,12,43648899235,68724326401,35162,420370
28112,hour:2016-2-17-4,12,52971049647,68724326401,35162,420370
28113,hour:2016-2-17-5,12,64789949818,68724326401,35162,420370
28114,hour:2016-2-17-6,12,51458910711,68724326401,35162,420370
28115,hour:2016-2-17-7,12,59586281991,68724326401,35162,420370
28116,hour:2016-2-17-8,12,42410355629,68724326401,35162,420370
28117,hour:2016-2-17-9,12,10085491756,68724326401,35162,420370
28118,hour:2016-2-18-0,12,17246558459,68724326401,35162,420370
28119,hour:2016-2-18-1,12,65984315146,68724326401,35162,420370
28120,hour:2016-2-18-10,12,1552040005,68724326401,35162,420370
28121,hour:2016-2-18-11,12,67598368789,68724326401,35162,420370
28122,hour:2016-2-18-12,12,12239997695,68724326401,35162,420370
28123,hour:2016-2-18-13,12,42853068404,68724326401,35162,420370
28124,hour:2016-2-18-14,12,25983385375,68724326401,35162,420370
28125,hour:2016-2-18-15,12,50192241081,68724326401,35162,420370
28126,hour:2016-2-18-16,12,52575333332,68724326401,35162,420370
28127,hour:2016-2-18-17,12,6956877291,68724326401,35162,420370
28128,hour:2016-2-18-18,12,19874601289,68724326401,35162,420370
28129,hour:2016-2-18-19,12,30375274034,68724326401,35162,420370
28130,hour:2016-2-18-2,12,27270672127,68724326401,35162,420370
28131,hour:2016-2-18-20,12,9456182120,68724326401,35162,420370
28132,hour:2016-2-18-21,12,12051737908,68724326401,35162,420370
